,Depth Not Acquired,Acquired Depth Not Accurate,Speed Not Acquired,Acquired Speed Not Accurate,Locals Not Warned In Time,Dusty Environment,,,,False Echo,,,,Radar Sensor Broken,,,,Ultrasound Sensor Broken,,,,Distortion in Ultrasound Measure,,,,Noisy Image,,,,Voice Network Overloaded,,,,GSM Network Down,,,
timestamp,cps,cps,cps,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps
04:57:26.6707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0806,0.0992,0.0619,0.0000,0.0267,0.0443,0.0091,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0585,0.0747,0.0423,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:27.6631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0806,0.0992,0.0619,0.0000,0.0267,0.0443,0.0091,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0585,0.0747,0.0423,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:28.6644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0806,0.0992,0.0619,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0585,0.0747,0.0423,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:29.6657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0806,0.0992,0.0619,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0585,0.0747,0.0423,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:30.6659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0803,0.0989,0.0617,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:31.6662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0803,0.0989,0.0617,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:32.6673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0803,0.0989,0.0617,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0608,0.0769,0.0447,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:33.6677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0602,0.0762,0.0442,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:34.6681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0939,0.1158,0.0721,0.0000,0.0602,0.0762,0.0442,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:35.6687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0958,0.1179,0.0738,0.0000,0.0602,0.0762,0.0442,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:36.6691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0977,0.1199,0.0755,0.0000,0.0602,0.0762,0.0442,0.0000,0.0581,0.0742,0.0420,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:37.6698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0602,0.0762,0.0442,0.0000,0.0578,0.0738,0.0418,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:38.6701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0578,0.0738,0.0418,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:39.6735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0578,0.0738,0.0418,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:40.6922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0576,0.0736,0.0416,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:41.6738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0576,0.0736,0.0416,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:42.6734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0576,0.0736,0.0416,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:43.6737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0576,0.0736,0.0416,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:44.6738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0574,0.0733,0.0415,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:45.6770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0965,0.1185,0.0746,0.0000,0.0598,0.0756,0.0440,0.0000,0.0574,0.0733,0.0415,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:46.6775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0265,0.0441,0.0090,0.0000,0.0963,0.1182,0.0744,0.0000,0.0598,0.0756,0.0440,0.0000,0.0574,0.0733,0.0415,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:47.6805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0262,0.0435,0.0089,0.0000,0.0963,0.1182,0.0744,0.0000,0.0598,0.0756,0.0440,0.0000,0.0574,0.0733,0.0415,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:48.6840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0262,0.0435,0.0089,0.0000,0.0963,0.1182,0.0744,0.0000,0.0597,0.0755,0.0439,0.0000,0.0573,0.0732,0.0414,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:49.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0262,0.0435,0.0089,0.0000,0.0961,0.1180,0.0743,0.0000,0.0597,0.0755,0.0439,0.0000,0.0573,0.0732,0.0414,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:50.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0262,0.0435,0.0089,0.0000,0.0961,0.1180,0.0743,0.0000,0.0597,0.0755,0.0439,0.0000,0.0573,0.0732,0.0414,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:51.6883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0986,0.0614,0.0000,0.0262,0.0435,0.0089,0.0000,0.0961,0.1180,0.0743,0.0000,0.0596,0.0754,0.0438,0.0000,0.0573,0.0732,0.0414,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:52.6909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0980,0.0611,0.0000,0.0262,0.0435,0.0089,0.0000,0.0961,0.1180,0.0743,0.0000,0.0596,0.0754,0.0438,0.0000,0.0573,0.0732,0.0414,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:53.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0980,0.0611,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0572,0.0730,0.0413,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:54.6995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0980,0.0611,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0572,0.0730,0.0413,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:55.6950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0980,0.0611,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0572,0.0730,0.0413,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:56.6956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0796,0.0980,0.0611,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0572,0.0730,0.0413,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:57.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0793,0.0977,0.0609,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0570,0.0728,0.0412,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:58.6955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0793,0.0977,0.0609,0.0000,0.0262,0.0435,0.0089,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0570,0.0728,0.0412,0.0000,0.0080,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:57:59.6966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0793,0.0977,0.0609,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0570,0.0728,0.0412,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:00.6977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0793,0.0977,0.0609,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0570,0.0728,0.0412,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:01.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0974,0.0607,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0570,0.0728,0.0412,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:02.6995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0974,0.0607,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0596,0.0754,0.0438,0.0000,0.0567,0.0724,0.0410,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:03.6996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0974,0.0607,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0592,0.0749,0.0435,0.0000,0.0567,0.0724,0.0410,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:04.7025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0974,0.0607,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0592,0.0749,0.0435,0.0000,0.0567,0.0724,0.0410,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:05.7069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0974,0.0607,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0591,0.0748,0.0434,0.0000,0.0567,0.0724,0.0410,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:06.7055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0788,0.0970,0.0605,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0591,0.0748,0.0434,0.0000,0.0567,0.0724,0.0410,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:07.7060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0788,0.0970,0.0605,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0591,0.0748,0.0434,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:08.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0788,0.0970,0.0605,0.0000,0.0258,0.0428,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0591,0.0748,0.0434,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:09.7062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,0.0967,0.0603,0.0000,0.0256,0.0426,0.0087,0.0000,0.0957,0.1175,0.0739,0.0000,0.0591,0.0748,0.0434,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:10.7061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,0.0967,0.0603,0.0000,0.0256,0.0426,0.0087,0.0000,0.0953,0.1170,0.0736,0.0000,0.0588,0.0744,0.0432,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:11.7087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,0.0967,0.0603,0.0000,0.0256,0.0426,0.0087,0.0000,0.0953,0.1170,0.0736,0.0000,0.0588,0.0744,0.0432,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:12.7120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,0.0967,0.0603,0.0000,0.0256,0.0426,0.0087,0.0000,0.0953,0.1170,0.0736,0.0000,0.0588,0.0744,0.0432,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:13.7163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0953,0.1170,0.0736,0.0000,0.0588,0.0744,0.0432,0.0000,0.0565,0.0722,0.0408,0.0000,0.0079,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:14.7151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0953,0.1170,0.0736,0.0000,0.0588,0.0744,0.0432,0.0000,0.0564,0.0721,0.0408,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:15.7136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0588,0.0744,0.0432,0.0000,0.0564,0.0721,0.0408,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:16.7210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0588,0.0744,0.0432,0.0000,0.0564,0.0721,0.0408,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:17.7170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0588,0.0744,0.0432,0.0000,0.0562,0.0718,0.0406,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:18.7165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0782,0.0964,0.0601,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0588,0.0744,0.0432,0.0000,0.0562,0.0718,0.0406,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:19.7186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0585,0.0741,0.0430,0.0000,0.0562,0.0718,0.0406,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:20.7185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0256,0.0426,0.0087,0.0000,0.0949,0.1166,0.0733,0.0000,0.0585,0.0741,0.0430,0.0000,0.0562,0.0718,0.0406,0.0000,0.0078,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:21.7219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0256,0.0426,0.0087,0.0000,0.0948,0.1163,0.0732,0.0000,0.0585,0.0741,0.0430,0.0000,0.0562,0.0718,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:22.7225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0256,0.0426,0.0087,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:23.7246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:24.7227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:25.7229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0780,0.0961,0.0599,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:26.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.0957,0.0597,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:27.7295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0777,0.0957,0.0597,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0583,0.0738,0.0429,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:28.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.0956,0.0596,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0582,0.0736,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:29.7274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.0956,0.0596,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0582,0.0736,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:30.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.0956,0.0596,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:31.7314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.0956,0.0596,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:32.7343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0776,0.0956,0.0596,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:33.7371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0773,0.0953,0.0594,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:34.7403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0773,0.0953,0.0594,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04:58:35.7408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0773,0.0953,0.0594,0.0000,0.0253,0.0421,0.0086,0.0000,0.0948,0.1163,0.0732,0.0000,0.0581,0.0735,0.0427,0.0000,0.0561,0.0717,0.0406,0.0000,0.0077,0.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
