,Achieve [LocalsWarnedWhenRiskImminent],Avoid [FalseWarning],Achieve [DepthAcquiredEvery5SecondsByRadar],,,,Maintain [AcquiredRadarDepthAccurate],,,,Achieve [SpeedAcquiredEvery5SecondsByUltrasound],,,,Maintain [UltrasoundSpeedAccurate],,,,Achieve [LocalsWarnedByPhoneWhenLevelsCritical],,,,Achieve [LevelsCriticalDetectedWhenDataAcquired],Achieve [SpeedAcquiredEvery10SecondsByUltrasound],,,,Achieve [SpeedAcquiredEvery5SecondsByCamera],Achieve [ImagesAcquiredEvery5Seconds],Achieve [TracersIdentified],Achieve [SpeedAcquiredFromTracers],Maintain [CameraSpeedAccurate],Achieve [LocalsWarnedBySMSWhenLevelsCritical],,,,locals_warned_by_email,,,
timestamp,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,cps,mean,lower,upper,cps,cps,cps,cps,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps
17:22:35.1128,0.7970,0.8212,0.8435,0.8624,0.8247,0.9028,0.6353,0.6671,0.6036,0.8853,0.8844,0.8995,0.8692,0.9024,0.4542,0.5069,0.4015,0.9277,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9884,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:36.1135,0.7970,0.8213,0.8435,0.8624,0.8247,0.9028,0.6343,0.6661,0.6025,0.8853,0.8844,0.8995,0.8692,0.9024,0.4564,0.5091,0.4038,0.9277,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9884,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:37.1147,0.7970,0.8213,0.8435,0.8624,0.8247,0.9028,0.6343,0.6661,0.6025,0.8853,0.8844,0.8995,0.8692,0.9024,0.4564,0.5091,0.4038,0.9277,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9884,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:38.1146,0.7972,0.8215,0.8442,0.8630,0.8254,0.9032,0.6343,0.6661,0.6025,0.8856,0.8844,0.8995,0.8692,0.9026,0.4564,0.5091,0.4038,0.9277,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9884,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:39.1141,0.7975,0.8215,0.8442,0.8630,0.8254,0.9032,0.6343,0.6661,0.6025,0.8856,0.8846,0.8997,0.8694,0.9026,0.4564,0.5091,0.4038,0.9277,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:40.1143,0.7974,0.8218,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9024,0.4587,0.5112,0.4061,0.9278,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:41.1142,0.7974,0.8218,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9024,0.4587,0.5112,0.4061,0.9278,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:42.1145,0.7974,0.8218,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9024,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:43.1190,0.7974,0.8219,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9024,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.1000,0.1357,0.0643,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:44.1212,0.7972,0.8219,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9023,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:45.1232,0.7972,0.8219,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8846,0.8997,0.8694,0.9023,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:46.1249,0.7972,0.8219,0.8442,0.8630,0.8254,0.9032,0.6349,0.6666,0.6032,0.8857,0.8838,0.8990,0.8687,0.9011,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9925,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:47.1250,0.7962,0.8220,0.8442,0.8630,0.8254,0.9032,0.6339,0.6656,0.6021,0.8858,0.8843,0.8994,0.8692,0.9012,0.4587,0.5112,0.4061,0.9279,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:48.1284,0.7969,0.8220,0.8442,0.8630,0.8254,0.9032,0.6329,0.6646,0.6011,0.8858,0.8843,0.8994,0.8692,0.9019,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:49.1287,0.7969,0.8220,0.8442,0.8630,0.8254,0.9032,0.6329,0.6646,0.6011,0.8858,0.8843,0.8994,0.8692,0.9019,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:50.1316,0.7969,0.8220,0.8442,0.8630,0.8254,0.9032,0.6329,0.6646,0.6011,0.8858,0.8843,0.8994,0.8692,0.9019,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:51.1315,0.7963,0.8220,0.8433,0.8621,0.8245,0.9032,0.6329,0.6646,0.6011,0.8858,0.8843,0.8994,0.8692,0.9012,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:52.1320,0.7963,0.8220,0.8441,0.8628,0.8253,0.9032,0.6329,0.6646,0.6011,0.8858,0.8844,0.8995,0.8693,0.9012,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:53.1317,0.7969,0.8221,0.8441,0.8628,0.8253,0.9038,0.6329,0.6646,0.6011,0.8860,0.8844,0.8995,0.8693,0.9014,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:54.1318,0.7968,0.8221,0.8441,0.8628,0.8253,0.9038,0.6329,0.6646,0.6011,0.8860,0.8844,0.8995,0.8693,0.9012,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:55.1341,0.7968,0.8221,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8860,0.8844,0.8995,0.8693,0.9012,0.4587,0.5112,0.4061,0.9280,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:56.1346,0.7968,0.8222,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8844,0.8995,0.8693,0.9012,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:57.1343,0.7968,0.8225,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8845,0.8995,0.8694,0.9014,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9956,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:58.1353,0.7969,0.8225,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8845,0.8995,0.8694,0.9014,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:22:59.1348,0.7969,0.8225,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8845,0.8995,0.8694,0.9014,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:00.1346,0.7969,0.8225,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8845,0.8995,0.8694,0.9014,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9885,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:01.1349,0.7969,0.8225,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8848,0.8998,0.8698,0.9015,0.4587,0.5112,0.4061,0.9282,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:02.1350,0.7968,0.8226,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8861,0.8848,0.8998,0.8698,0.9012,0.4587,0.5112,0.4061,0.9283,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:03.1372,0.7968,0.8209,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8843,0.8848,0.8998,0.8698,0.9012,0.4587,0.5112,0.4061,0.9283,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:04.1403,0.7968,0.8192,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8825,0.8848,0.8998,0.8698,0.9012,0.4587,0.5112,0.4061,0.9283,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:05.1420,0.7968,0.8196,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8829,0.8848,0.8998,0.8698,0.9012,0.4587,0.5112,0.4061,0.9283,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:06.1559,0.7968,0.8196,0.8441,0.8628,0.8253,0.9038,0.6340,0.6657,0.6024,0.8829,0.8848,0.8998,0.8698,0.9012,0.4587,0.5112,0.4061,0.9283,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:07.1447,0.7968,0.8196,0.8444,0.8631,0.8257,0.9038,0.6340,0.6657,0.6024,0.8829,0.8840,0.8991,0.8690,0.9012,0.4587,0.5112,0.4061,0.9285,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:08.1448,0.7970,0.8191,0.8444,0.8631,0.8257,0.9040,0.6340,0.6657,0.6024,0.8821,0.8833,0.8984,0.8682,0.9012,0.4587,0.5112,0.4061,0.9285,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:09.1454,0.7959,0.8184,0.8444,0.8631,0.8257,0.9040,0.6352,0.6668,0.6036,0.8814,0.8826,0.8977,0.8675,0.8988,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:10.1450,0.7943,0.8186,0.8444,0.8631,0.8257,0.9040,0.6352,0.6668,0.6036,0.8816,0.8819,0.8970,0.8667,0.8970,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9966,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:11.1454,0.7932,0.8186,0.8444,0.8631,0.8257,0.9040,0.6352,0.6668,0.6036,0.8816,0.8824,0.8975,0.8672,0.8970,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9967,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:12.1456,0.7940,0.8187,0.8444,0.8631,0.8257,0.9040,0.6352,0.6668,0.6036,0.8817,0.8824,0.8975,0.8672,0.8978,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9967,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:13.1466,0.7939,0.8187,0.8444,0.8631,0.8257,0.9040,0.6352,0.6668,0.6036,0.8817,0.8824,0.8975,0.8672,0.8977,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9967,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:14.1485,0.7939,0.8188,0.8450,0.8637,0.8264,0.9043,0.6352,0.6668,0.6036,0.8817,0.8824,0.8975,0.8672,0.8977,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9926,0.9967,0.9886,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:15.1494,0.7942,0.8188,0.8450,0.8637,0.8264,0.9043,0.6358,0.6673,0.6042,0.8817,0.8826,0.8977,0.8676,0.8978,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:16.1495,0.7946,0.8188,0.8450,0.8637,0.8264,0.9043,0.6358,0.6673,0.6042,0.8817,0.8826,0.8977,0.8676,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:17.1520,0.7946,0.8190,0.8450,0.8637,0.8264,0.9043,0.6358,0.6673,0.6042,0.8819,0.8826,0.8977,0.8676,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:18.1552,0.7944,0.8190,0.8450,0.8637,0.8264,0.9043,0.6358,0.6673,0.6042,0.8819,0.8827,0.8978,0.8677,0.8980,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:19.1551,0.7946,0.8191,0.8450,0.8637,0.8264,0.9043,0.6358,0.6673,0.6042,0.8820,0.8827,0.8978,0.8677,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:20.1585,0.7946,0.8191,0.8456,0.8642,0.8270,0.9043,0.6358,0.6673,0.6042,0.8820,0.8827,0.8978,0.8677,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:21.1585,0.7949,0.8191,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8820,0.8827,0.8978,0.8677,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:22.1608,0.7949,0.8191,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8820,0.8827,0.8978,0.8677,0.8981,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:23.1610,0.7949,0.8191,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8821,0.8830,0.8980,0.8680,0.8983,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:24.1611,0.7952,0.8191,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8821,0.8830,0.8980,0.8680,0.8985,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:25.1619,0.7952,0.8191,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8821,0.8830,0.8980,0.8680,0.8985,0.4587,0.5112,0.4061,0.9286,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:26.1621,0.7952,0.8192,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8821,0.8830,0.8980,0.8680,0.8985,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:27.1657,0.7952,0.8192,0.8456,0.8642,0.8270,0.9047,0.6358,0.6673,0.6042,0.8821,0.8832,0.8982,0.8682,0.8985,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:28.1691,0.7955,0.8192,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8821,0.8832,0.8982,0.8682,0.8988,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:29.1680,0.7955,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8988,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:30.1682,0.7955,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8988,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:31.1687,0.7955,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8988,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:32.1690,0.7955,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8988,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:33.1686,0.7951,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8984,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:34.1686,0.7951,0.8194,0.8456,0.8642,0.8270,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8984,0.4587,0.5112,0.4061,0.9288,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:35.1704,0.7951,0.8196,0.8464,0.8649,0.8279,0.9047,0.6364,0.6679,0.6049,0.8822,0.8832,0.8982,0.8682,0.8984,0.4587,0.5112,0.4061,0.9290,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:36.1732,0.7953,0.8196,0.8464,0.8649,0.8279,0.9052,0.6364,0.6679,0.6049,0.8823,0.8825,0.8975,0.8675,0.8981,0.4587,0.5112,0.4061,0.9290,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:37.1725,0.7953,0.8196,0.8464,0.8649,0.8279,0.9052,0.6364,0.6679,0.6049,0.8823,0.8818,0.8968,0.8667,0.8981,0.4587,0.5112,0.4061,0.9290,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9887,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
17:23:38.1727,0.7942,0.8196,0.8464,0.8649,0.8279,0.9052,0.6364,0.6679,0.6049,0.8823,0.8823,0.8973,0.8672,0.8969,0.4587,0.5112,0.4061,0.9290,0.0000,0.0000,0.0000,0.9783,1.0000,0.9927,0.9967,0.9888,1.0000,1.0000,1.0000,1.0000,1.0000,0.9957,0.0995,0.1350,0.0640,1.0000,0.0000,0.0000,0.0000,1.0000
